canonical_id,canonical_name,scientific_name,authorship,rank,status,is_hybrid,accepted_canonical_id,authority_mappings_count,authorities
64918,Gongora viridipurpurea,Gongora viridipurpurea Hook.,,unknown,synonym,False,23124,0,
64919,Sarcoglossum suaveolens,Sarcoglossum suaveolens Beer,,unknown,synonym,False,23124,0,
64920,Cirrhaea saccata,Cirrhaea saccata Lindl.,,unknown,synonym,False,23125,0,
64921,Scleropteris flava,Scleropteris flava Scheidw.,,unknown,synonym,False,23125,0,
64922,Cirrhaea pallida,Cirrhaea pallida Lindl.,,unknown,synonym,False,23128,0,
64923,Gongora colombiana,Gongora colombiana Jenny,,unknown,synonym,False,23132,0,
64924,Gongora napoensis,Gongora napoensis Jenny,,unknown,synonym,False,23132,0,
64925,Gongora heisteri,Gongora heisteri Rchb.f.,,unknown,synonym,False,23139,0,
64926,Gongora pseudoatropurpurea,Gongora pseudoatropurpurea Jenny,,unknown,synonym,False,23139,0,
64927,Acropera amparoana,"Acropera amparoana (Schltr.) Archila, Szlach. & Chiron",,unknown,synonym,False,23143,0,
64928,Acropera batemanni,Acropera batemanni Lindl. ex Rchb.f.,,unknown,synonym,False,23143,0,
64929,Acropera cassidea,"Acropera cassidea (Rchb.f.) Archila, Szlach. & Chiron",,unknown,synonym,False,23143,0,
64930,Gongora amparoana,Gongora amparoana Schltr.,,unknown,synonym,False,23143,0,
64931,Gongora cassidea,Gongora cassidea Rchb.f.,,unknown,synonym,False,23143,0,
64932,Gongora irrorata,Gongora irrorata Hoffmanns.,,unknown,synonym,False,23147,0,
64933,Gongora dylaniana,Gongora dylaniana R. Rice,,unknown,synonym,False,23151,0,
64934,Gongora garayana,Gongora garayana R. Rice,,unknown,synonym,False,23159,0,
64935,Gongora herrenhusana,Gongora herrenhusana Jenny,,unknown,synonym,False,23160,0,
64936,Gongora tricolor,Gongora tricolor (Lindl.) Rchb.f.,,unknown,synonym,False,23160,0,
64937,Acropera atropurpurea,Acropera atropurpurea Heynh.,,unknown,synonym,False,23161,0,
64938,Acropera citrina,Acropera citrina Rchb.f.,,unknown,synonym,False,23161,0,
64939,Acropera flavida,Acropera flavida Klotzsch,,unknown,synonym,False,23161,0,
64940,Acropera flavirostris,Acropera flavirostris Hoffmanns.,,unknown,synonym,False,23161,0,
64941,Acropera fuscata,Acropera fuscata Heynh.,,unknown,synonym,False,23161,0,
64942,Acropera galeata,"Acropera galeata (Lindl. ex Bosse) Archila, Szlach. & Chiron",,unknown,synonym,False,23161,0,
64943,Acropera loddigesii,Acropera loddigesii Lindl.,,unknown,synonym,False,23161,0,
64944,Acropera luteola,Acropera luteola Drapiez,,unknown,synonym,False,23161,0,
64945,Acropera pallida,Acropera pallida Heynh.,,unknown,synonym,False,23161,0,
64946,Acropera purpurea,Acropera purpurea Heynh.,,unknown,synonym,False,23161,0,
64947,Acropera sulphurea,Acropera sulphurea Heynh.,,unknown,synonym,False,23161,0,
64948,Gongora fuscata,Gongora fuscata (Heynh.) Gentil,,unknown,synonym,False,23161,0,
64949,Gongora luteola,Gongora luteola Stein,,unknown,synonym,False,23162,0,
64950,Gongora stenoglossa,Gongora stenoglossa Rchb.f.,,unknown,synonym,False,23162,0,
64951,Gongora vitellina,Gongora vitellina Rchb.f.,,unknown,synonym,False,23162,0,
64952,Gongora flaveola,Gongora flaveola Rchb.f.,,unknown,synonym,False,23166,0,
64953,Gongora hennisiana,Gongora hennisiana Schltr.,,unknown,synonym,False,23166,0,
64954,Gongora similis,Gongora similis Rchb.f.,,unknown,synonym,False,23166,0,
64955,Gongora nigropunctata,Gongora nigropunctata Schltr.,,unknown,synonym,False,23012,0,
64956,Gongora armeniaca,Gongora armeniaca var. bicornuta C. Schweinf. & P. Allen,,unknown,synonym,False,23168,0,
64957,Gongora boothiana,Gongora boothiana Rchb.f.,,unknown,synonym,False,23183,0,
64958,Gongora jenischii,Gongora jenischii Rchb.f.,,unknown,synonym,False,23183,0,
64959,Gongora quadricornis,Gongora quadricornis Rchb.f.,,unknown,synonym,False,23183,0,
64960,Gongora shepherdii,Gongora shepherdii Rchb.f.,,unknown,synonym,False,23183,0,
64961,Gongora gracilis,Gongora gracilis Jenny,,unknown,synonym,False,23192,0,
64962,Gongora ecornuta,Gongora ecornuta Jenny,,unknown,synonym,False,23193,0,
64963,Gongora rosea,Gongora rosea (Cogn.) R. Rice,,unknown,synonym,False,23193,0,
64964,Cirrhaea atropurpurea,Cirrhaea atropurpurea Hoffmanns.,,unknown,synonym,False,23195,0,
64965,Acropera rutkowskiana,"Acropera rutkowskiana Archila, Szlach. & Chiron",,unknown,synonym,False,23199,0,
64966,Gongora beyrodtiana,Gongora beyrodtiana Schltr.,,unknown,synonym,False,23202,0,
64967,Gongora charlesworthii,Gongora charlesworthii Rolfe,,unknown,synonym,False,23202,0,
64968,Gongora incarum,Gongora incarum Kraenzl.,,unknown,synonym,False,23202,0,
64969,Gongora longipes,Gongora longipes Schltr.,,unknown,synonym,False,23202,0,
64970,Gongora dressleri,Gongora dressleri Jenny,,unknown,synonym,False,23206,0,
64971,Acropera tridentata,"Acropera tridentata (Whitten) Archila, Szlach. & Chiron",,unknown,synonym,False,23207,0,
64972,Gongora donckelaariana,Gongora donckelaariana (Lem.) Rchb.f.,,unknown,synonym,False,23208,0,
64973,Acineta confusa,Acineta confusa Schltr.,,unknown,synonym,False,23215,0,
64974,Peristeria barkeri,Peristeria barkeri Bateman,,unknown,synonym,False,23215,0,
64975,Acineta arcuata,Acineta arcuata Schltr.,,unknown,synonym,False,23216,0,
64976,Neippergia chrysantha,Neippergia chrysantha C. Morren,,unknown,synonym,False,23216,0,
64977,Acineta erythroxantha,Acineta erythroxantha Rchb.f.,,unknown,synonym,False,23218,0,
64978,Acineta wolteriana,Acineta wolteriana Schltr.,,unknown,synonym,False,23218,0,
64979,Acineta gymnostele,Acineta gymnostele Schltr.,,unknown,synonym,False,23219,0,
64980,Acineta warscewiczii,Acineta warscewiczii Klotzsch,,unknown,synonym,False,23219,0,
64981,Acineta beyrodtiana,Acineta beyrodtiana Schltr.,,unknown,synonym,False,23221,0,
64982,Acineta hennisiana,Acineta hennisiana Schltr.,,unknown,synonym,False,23221,0,
64983,Acineta moorei,Acineta moorei Rolfe,,unknown,synonym,False,23221,0,
64984,Acineta callosa,Acineta callosa Sander,,unknown,synonym,False,23226,0,
64985,Acineta colmanii,Acineta colmanii Anon.,,unknown,synonym,False,23226,0,
64986,Acineta colossa,Acineta colossa Sander,,unknown,synonym,False,23226,0,
64987,Acineta fulva,Acineta fulva (Hook.) Klotzsch,,unknown,synonym,False,23226,0,
64988,Acineta humboldtii,Acineta humboldtii (Lindl.) Lindl.,,unknown,synonym,False,23226,0,
64989,Acineta schilleriana,Acineta schilleriana (Rchb.f.) Rchb.f.,,unknown,synonym,False,23226,0,
64990,Anguloa superba,Anguloa superba Kunth,,unknown,synonym,False,23226,0,
64991,Peristeria humboldtii,Peristeria humboldtii Lindl.,,unknown,synonym,False,23226,0,
64992,Acineta dalessandroi,Acineta dalessandroi Dodson,,unknown,synonym,False,23228,0,
64993,Acineta glauca,Acineta glauca Linden ex Lindl.,,unknown,synonym,False,23229,0,
64994,Cycnoches lehmannii,Cycnoches lehmannii Rchb.f.,,unknown,synonym,False,23229,1,GBIF
64995,Cycnoches lindleyi,Cycnoches lindleyi Linden,,unknown,synonym,False,23229,0,
64996,Cycnoches pescatorei,Cycnoches pescatorei Linden,,unknown,synonym,False,23229,0,
64997,Cycnoches triloba,Cycnoches triloba (Rolfe) Mottet,,unknown,synonym,False,23229,0,
64998,Lueddemannia lehmannii,Lueddemannia lehmannii (Rchb.f.) Rchb.f.,,unknown,synonym,False,23229,0,
64999,Lueddemannia triloba,Lueddemannia triloba Rolfe,,unknown,synonym,False,23229,0,
65000,Lueddemannia vyvereana,Lueddemannia vyvereana Schltr.,,unknown,synonym,False,23229,0,
65001,Acineta longiscapa,Acineta longiscapa (A. Rich. & Galeotti) Rchb.f.,,unknown,synonym,False,23232,0,
65002,Acineta wrightii,Acineta wrightii J. Fraser,,unknown,synonym,False,23232,0,
65003,Cycnoches sanderiana,Cycnoches sanderiana (Kraenzl.) Mottet,,unknown,synonym,False,23232,0,
65004,Lueddemannia sanderiana,Lueddemannia sanderiana Kraenzl.,,unknown,synonym,False,23232,0,
65005,Peristeria longiscapa,Peristeria longiscapa A. Rich. & Galeotti,,unknown,synonym,False,23232,0,
65006,Lacaena nicaraguensis,Lacaena nicaraguensis L. O. Williams,,unknown,synonym,False,23233,0,
65007,Nauenia spectabilis,Nauenia spectabilis Klotzsch,,unknown,synonym,False,23233,0,
65008,Polycycnopsis aurita,Polycycnopsis aurita (Dressler) Szlach.,,unknown,synonym,False,23239,0,
65009,Cycnoches barbatum,Cycnoches barbatum Lindl.,,unknown,synonym,False,23240,0,
65010,Cycnoches buchtienii,Cycnoches buchtienii Kraenzl.,,unknown,synonym,False,23249,0,
65011,Cycnoches muscifera,Cycnoches muscifera Lindl. & Paxton,,unknown,synonym,False,23249,0,
65012,Polycycnis acutiloba,Polycycnis acutiloba Schltr.,,unknown,synonym,False,23249,0,
65013,Polycycnopsis ornata,Polycycnopsis ornata (Garay) Szlach.,,unknown,synonym,False,23250,0,
65014,Polycycnis trullifera,Polycycnis trullifera D. E. Benn. & Christenson,,unknown,synonym,False,23252,0,
65015,Polycycnopsis surinamensis,Polycycnopsis surinamensis (C. Schweinf.) Szlach.,,unknown,synonym,False,23253,0,
65016,Polycycnopsis tortuosa,Polycycnopsis tortuosa (Dressler) Szlach.,,unknown,synonym,False,23254,0,
65017,Brasilocycnis breviloba,Brasilocycnis breviloba (Cooper ex Summerh.) G. Gerlach & Whitten,,unknown,synonym,False,23257,0,
65018,Polycycnis breviloba,Polycycnis breviloba E. Cooper,,unknown,synonym,False,23257,0,
65019,Kegelia houtteana,Kegelia houtteana Rchb.f.,,unknown,synonym,False,23260,0,
65020,Sievekingia shepheardii,Sievekingia shepheardii Rolfe,,unknown,synonym,False,23264,0,
65021,Stanhopeastrum annulatum,Stanhopeastrum annulatum (Mansf.) Szlach.,,unknown,synonym,False,23269,0,
65022,Stanhopeastrum aviculum,Stanhopeastrum aviculum (Dressler) Szlach.,,unknown,synonym,False,23270,0,
65023,Stanhopea eburnea,Stanhopea eburnea var. nivea Stein,,unknown,synonym,False,23272,0,
65024,Stanhopea randii,Stanhopea randii Rolfe,,unknown,synonym,False,23272,0,
65025,Tadeastrum candidum,Tadeastrum candidum (Barb. Rodr.) Szlach.,,unknown,synonym,False,23272,0,
65026,Stanhopea serrata,Stanhopea serrata,,unknown,synonym,False,23275,0,
65027,Stanhopeastrum cirrhatum,Stanhopeastrum cirrhatum (Lindl.) Szlach.,,unknown,synonym,False,23275,0,
65028,Stanhopea aurata,Stanhopea aurata Beer,,unknown,synonym,False,23277,0,
65029,Stanhopea tadeasi,Stanhopea tadeasi Haager & Jenik,,unknown,synonym,False,23277,0,
65030,Stanhopeastrum ecornutum,Stanhopeastrum ecornutum Rchb.f.,,unknown,synonym,False,23280,0,
65031,Stanhopea impressa,Stanhopea impressa Rolfe,,unknown,synonym,False,23286,0,
65032,Stanhopea carchiensis,Stanhopea carchiensis Dodson,,unknown,synonym,False,23286,0,
65033,Ceratochilus grandiflorus,Ceratochilus grandiflorus G. Lodd.,,unknown,synonym,False,23287,0,
65034,Stanhopea calceolata,Stanhopea calceolata Drapiez,,unknown,synonym,False,23287,0,
65035,Tadeastrum grandiflorum,Tadeastrum grandiflorum (G. Lodd.) Szlach.,,unknown,synonym,False,23287,0,
65036,Stanhopea purpusii,Stanhopea purpusii Schltr.,,unknown,synonym,False,23288,0,
65037,Stanhopea molliana,Stanhopea molliana Rolfe,,unknown,synonym,False,23292,0,
65038,Anguloa hernandezii,Anguloa hernandezii Kunth,,unknown,synonym,False,23293,0,
65039,Maxillaria lyncea,Maxillaria lyncea Lindl.,,unknown,synonym,False,23293,0,
65040,Stanhopea cavendishii,Stanhopea cavendishii Lindl. ex W. H. Baxter,,unknown,synonym,False,23293,0,
65041,Stanhopea devoniensis,Stanhopea devoniensis Lindl.,,unknown,synonym,False,23293,0,
65042,Stanhopea lyncea,Stanhopea lyncea (Lindl.) P. N. Don,,unknown,synonym,False,23293,0,
65043,Ceratochilus insignis,Ceratochilus insignis (J. Frost ex Hook.) Lindl. ex G. Don,,unknown,synonym,False,23296,0,
65044,Stanhopea atropurpurea,Stanhopea atropurpurea Lodd. ex Planch.,,unknown,synonym,False,23296,0,
65045,Stanhopea flava,Stanhopea flava Lodd. ex Beer,,unknown,synonym,False,23296,0,
65046,Stanhopea leucochila,Stanhopea leucochila Kraenzl.,,unknown,synonym,False,23296,0,
65047,Stanhopea macrochila,Stanhopea macrochila Lem.,,unknown,synonym,False,23296,0,
65048,Stanhopea odoratissima,Stanhopea odoratissima Bosse,,unknown,synonym,False,23296,0,
65049,Anguloa grandiflora,Anguloa grandiflora (Humb. & Bonpl.) Kunth,,unknown,synonym,False,23299,0,
65050,Stanhopea bucephalus,Stanhopea bucephalus var. guttata Lindl.,,unknown,synonym,False,23299,0,
65051,Stanhopea hoppii,Stanhopea hoppii Schltr.,,unknown,synonym,False,23299,0,
65052,Stanhopea fregeana,Stanhopea fregeana Rchb.f.,,unknown,synonym,False,23305,0,
65053,Stanhopea guttata,Stanhopea guttata var. schilleriana Rchb.f.,,unknown,synonym,False,23305,0,
65054,Stanhopea marshii,Stanhopea marshii Rchb.f.,,unknown,synonym,False,23305,0,
65055,Stanhopea implicata,Stanhopea implicata Westc. ex Lindl.,,unknown,synonym,False,23309,0,
65056,Stanhopea uncinata,Stanhopea uncinata Drapiez,,unknown,synonym,False,23309,0,
65057,Stanhopea velata,Stanhopea velata C. Morren,,unknown,synonym,False,23309,0,
65058,Ceratochilus oculatus,Ceratochilus oculatus G. Lodd.,,unknown,synonym,False,23318,0,
65059,Stanhopea aurantia,Stanhopea aurantia Lodd. ex P. N. Don,,unknown,synonym,False,23318,0,
65060,Stanhopea cymbiformis,Stanhopea cymbiformis Rchb.f.,,unknown,synonym,False,23318,0,
65061,Stanhopea jimenezii,"Stanhopea jimenezii Archila, P&eacute;rez-Garc&iacute;a, Chiron & Szlach.",,unknown,synonym,False,23318,0,
65062,Stanhopea lindleyi,Stanhopea lindleyi Zucc.,,unknown,synonym,False,23318,0,
65063,Stanhopea minor,Stanhopea minor Schltr.,,unknown,synonym,False,23318,0,
65064,Stanhopea ornatissima,Stanhopea ornatissima Lem.,,unknown,synonym,False,23318,0,
65065,Stanhopea madouxiana,Stanhopea madouxiana Cogn.,,unknown,synonym,False,23323,1,GBIF
65066,Stanhopeastrum pullum,Stanhopeastrum pullum (Rchb.f.) Szlach.,,unknown,synonym,False,23327,0,
65067,Stanhopea amesiana,Stanhopea amesiana Anon.,,unknown,synonym,False,23329,0,
65068,Stanhopea lowii,Stanhopea lowii Rolfe,,unknown,synonym,False,23329,0,
65069,Tadeastrum reichenbachianum,Tadeastrum reichenbachianum (Roezl ex Rchb.f.) Szlach.,,unknown,synonym,False,23329,0,
65070,Stanhopea elegantula,Stanhopea elegantula Rolfe,,unknown,synonym,False,23333,0,
65071,Epidendrum fragrantissimum,Epidendrum fragrantissimum Sess&eacute; & Moc.,,unknown,synonym,False,23342,0,
65072,Stanhopea expansa,Stanhopea expansa P. N. Don,,unknown,synonym,False,23342,0,
65073,Stanhopea nigroviolacea,Stanhopea nigroviolacea (C. Morren) Beer,,unknown,synonym,False,23342,0,
65074,Gerlachia tricornis,Gerlachia tricornis (Lindl.) Szlach.,,unknown,synonym,False,23344,0,
65075,Stanhopea convoluta,Stanhopea convoluta Rolfe,,unknown,synonym,False,23344,0,
65076,Stanhopea langlasseana,Stanhopea langlasseana Cogn.,,unknown,synonym,False,23344,0,
65077,Stanhopea stenochila,Stanhopea stenochila F. Lehm. & Kraenzl.,,unknown,synonym,False,23344,0,
65078,Stanhopea wallisii,Stanhopea wallisii Rchb.f.,,unknown,synonym,False,23344,0,
65079,Stanhopea amoena,Stanhopea amoena Klotzsch,,unknown,synonym,False,23346,0,
65080,Stanhopea aurea,Stanhopea aurea Lodd. ex Lindl.,,unknown,synonym,False,23346,0,
65081,Stanhopea venusta,Stanhopea venusta Lindl.,,unknown,synonym,False,23346,0,
65082,Stanhopea deltoidea,Stanhopea deltoidea Lem.,,unknown,synonym,False,23349,1,GBIF
65083,Stanhopea vasquezii,Stanhopea vasquezii Dodson,,unknown,synonym,False,23349,0,
65084,Stanhopea rodigasiana,Stanhopea rodigasiana Claes ex Cogn.,,unknown,synonym,False,23352,0,
65085,Sievekingia herklotziana,Sievekingia herklotziana Jenny,,unknown,synonym,False,23355,1,GBIF
65086,Sievekingia herrenhusana,Sievekingia herrenhusana Jenny,,unknown,synonym,False,23356,0,
65087,Sievekingia marsupialis,Sievekingia marsupialis Dodson,,unknown,synonym,False,23356,0,
65088,Sievekingia dunstervilleorum,Sievekingia dunstervilleorum Foldats,,unknown,synonym,False,23360,1,GBIF
65089,Gorgoglossum reichenbachianum,Gorgoglossum reichenbachianum (Rolfe) F. Lehm. ex Schltr.,,unknown,synonym,False,23361,0,
65090,Sievekingia peruviana,Sievekingia peruviana Rolfe ex C. Schweinf.,,unknown,synonym,False,23364,1,GBIF
65091,Coryanthes rutkisii,Coryanthes rutkisii Foldats,,unknown,synonym,False,23372,0,
65092,Coryanthes balfouriana,Coryanthes balfouriana Sander,,unknown,synonym,False,23373,0,
65093,Coryanthes biflora,Coryanthes biflora Barb. Rodr.,,unknown,synonym,False,23373,0,
65094,Coryanthes bungerothii,Coryanthes bungerothii Rolfe,,unknown,synonym,False,23373,0,
65095,Coryanthes rodriguesii,Coryanthes rodriguesii Hoehne,,unknown,synonym,False,23373,0,
65096,Coryanthes elegantissima,Coryanthes elegantissima Mast.,,unknown,synonym,False,23376,0,
65097,Coryanthes wolfii,Coryanthes wolfii F. Lehm.,,unknown,synonym,False,23376,0,
65098,Coryanthes powellii,Coryanthes powellii Schltr.,,unknown,synonym,False,23387,0,
65099,Coryanthes horichiana,Coryanthes horichiana Jenny,,unknown,synonym,False,23387,1,GBIF
65100,Gongora macrantha,Gongora macrantha Hook.,,unknown,synonym,False,23398,0,
65101,Panstrepis paradoxa,Panstrepis paradoxa Raf.,,unknown,synonym,False,23398,0,
65102,Coryanthes barkeri,Coryanthes barkeri Beer,,unknown,synonym,False,23400,0,
65103,Coryanthes parkeri,Coryanthes parkeri (Hook.) Endl.,,unknown,synonym,False,23400,0,
65104,Coryanthes brandtiae,Coryanthes brandtiae F. Lehm.,,unknown,synonym,False,23403,0,
65105,Coryanthes destillatoria,Coryanthes destillatoria Linden & Rchb.f.,,unknown,synonym,False,23403,0,
65106,Coryanthes miuaensis,Coryanthes miuaensis M. F. Silva & A. T. Oliveira,,unknown,synonym,False,23414,1,GBIF
65107,Coryanthes kefersteiniana,Coryanthes kefersteiniana Rchb.f.,,unknown,synonym,False,23416,0,
65108,Coryanthes splendens,Coryanthes splendens Barb. Rodr.,,unknown,synonym,False,23416,0,
65109,Epidendrum galeatum,Epidendrum galeatum Vell.,,unknown,synonym,False,23416,0,
65110,Gongora speciosa,Gongora speciosa (Hook.) Hook.,,unknown,synonym,False,23416,0,
65111,Meliclis speciosa,Meliclis speciosa (Hook.) Raf.,,unknown,synonym,False,23416,0,
65112,Coryanthes punctata,Coryanthes punctata (Lindl.) Beer,,unknown,synonym,False,23416,0,
65113,Coryanthes sumneriana,Coryanthes sumneriana Lindl.,,unknown,synonym,False,23416,0,
65114,Peristeria fuscata,Peristeria fuscata Lindl.,,unknown,synonym,False,23435,0,
65115,Lycomormium klabochorum,Lycomormium klabochorum Rchb.f.,,unknown,synonym,False,23436,0,
65116,Anguloa squalida,Anguloa squalida Poepp. & Endl.,,unknown,synonym,False,23437,0,
65117,Lycomormium elatum,Lycomormium elatum C. Schweinf.,,unknown,synonym,False,23437,0,
65118,Lycomormium cerinum,Lycomormium cerinum (Lindl.) Benth. ex Hemsl.,,unknown,synonym,False,23440,0,
65119,Lycomormium minus,Lycomormium minus Kraenzl.,,unknown,synonym,False,23440,0,
65120,Lycomormium serronianum,Lycomormium serronianum Barb. Rodr.,,unknown,synonym,False,23440,0,
65121,Peristeria guttata,Peristeria guttata Knowles & Westc.,,unknown,synonym,False,23440,0,
65122,Peristeria laeta,Peristeria laeta Rchb.f.,,unknown,synonym,False,23440,0,
65123,Peristeria serroniana,Peristeria serroniana (Barb. Rodr.) Garay,,unknown,synonym,False,23440,0,
65124,Peristeria violacea,Peristeria violacea (Josst) Foldats,,unknown,synonym,False,23440,0,
65125,Peristeria lindeni,Peristeria lindeni Rolfe,,unknown,synonym,False,23445,0,
65126,Peristeria lentiginosa,Peristeria lentiginosa G. Lodd. Cat. ex W. Baxter,,unknown,synonym,False,23449,0,
65127,Peristeria maculata,Peristeria maculata Lindl.,,unknown,synonym,False,23449,0,
65128,Agrostophyllum reichenbachii,Agrostophyllum reichenbachii J. J. Sm.,,unknown,synonym,False,23472,0,
65129,Agrostophyllum arundinaceum,Agrostophyllum arundinaceum Ridl.,,unknown,synonym,False,23482,0,
65130,Agrostophyllum costatum,Agrostophyllum costatum J. J. Sm.,,unknown,synonym,False,23495,0,
65131,Agrostophyllum hasseltii,Agrostophyllum hasseltii (Blume) J. J. Sm.,,unknown,synonym,False,23495,0,
65132,Agrostophyllum palawense,Agrostophyllum palawense Schltr.,,unknown,synonym,False,23495,0,
65133,Appendicula elongata,Appendicula elongata Ridl.,,unknown,synonym,False,23495,0,
65134,Appendicula graminifolia,Appendicula graminifolia Teijsm. & Binn.,,unknown,synonym,False,23495,0,
65135,Appendicula hasseltii,Appendicula hasseltii Blume,,unknown,synonym,False,23495,0,
65136,Appendiculopsis costata,Appendiculopsis costata (J. J. Sm.) Szlach.,,unknown,synonym,False,23495,0,
65137,Appendiculopsis elongata,Appendiculopsis elongata (Ridl.) Szlach.,,unknown,synonym,False,23495,0,
65138,Podochilus hasseltii,Podochilus hasseltii (Blume) Schltr.,,unknown,synonym,False,23495,0,
65139,Agrostophyllum saccatilabium,Agrostophyllum saccatilabium Ames & Quisumb.,,unknown,synonym,False,23500,1,GBIF
65140,Agrostophyllum wenzelii,Agrostophyllum wenzelii Ames,,unknown,synonym,False,23506,0,
65141,Diploconchium inocephalum,Diploconchium inocephalum Schauer,,unknown,synonym,False,23513,0,
65142,Appendiculopsis lateralis,Appendiculopsis lateralis (J. J. Sm.) Szlach. & Marg.,,unknown,synonym,False,23521,0,
65143,Poaephyllum hansenii,Poaephyllum hansenii J. J. Wood,,unknown,synonym,False,23521,0,
65144,Agrostophyllum pseudolaxum,Agrostophyllum pseudolaxum Ormerod,,unknown,synonym,False,23523,0,
65145,Appendicula longifolia,Appendicula longifolia Blume,,unknown,synonym,False,23529,0,
65146,Agrostophyllum agusanense,Agrostophyllum agusanense Ormerod,,unknown,synonym,False,23534,0,
65147,Agrostophyllum denbergeri,Agrostophyllum denbergeri J. J. Sm.,,unknown,synonym,False,23534,0,
65148,Agrostophyllum indifferens,Agrostophyllum indifferens J. J. Sm.,,unknown,synonym,False,23534,0,
65149,Agrostophyllum kusaiense,Agrostophyllum kusaiense Tuyama,,unknown,synonym,False,23539,1,GBIF
65150,Chitonochilus papuanus,Chitonochilus papuanus Schltr.,,unknown,synonym,False,23548,0,
65151,Agrostophyllum seychellarum,Agrostophyllum seychellarum Rolfe,,unknown,synonym,False,23551,0,
65152,Agrostophyllum isuaravum,Agrostophyllum isuaravum Ormerod,,unknown,synonym,False,23553,0,
65153,Agrostophyllum khasianum,Agrostophyllum khasianum Griff.,,unknown,synonym,False,23559,0,
65154,Eria planicaulis,Eria planicaulis Wall. ex Lindl.,,unknown,synonym,False,23559,0,
65155,Appendiculopsis sumatrana,Appendiculopsis sumatrana (Schltr. & J. J. Sm.) Szlach.,,unknown,synonym,False,23572,0,
65156,Agrostophyllum congestum,Agrostophyllum congestum Schltr.,,unknown,synonym,False,23573,0,
65157,Agrostophyllum curvum,Agrostophyllum curvum Ridl.,,unknown,synonym,False,23573,0,
65158,Agrostophyllum finisterrae,Agrostophyllum finisterrae Schltr.,,unknown,synonym,False,23575,0,
65159,Appendiculopsis trifida,Appendiculopsis trifida (Schltr.) Szlach.,,unknown,synonym,False,23576,0,
65160,Agrostophyllum biflorum,Agrostophyllum biflorum Ridl.,,unknown,synonym,False,23578,0,
65161,Agrostophyllum oliganthum,Agrostophyllum oliganthum Schltr.,,unknown,synonym,False,23578,0,
65162,Cymbidium autumnale,Cymbidium autumnale (G. Forst.) Sw.,,unknown,synonym,False,23590,0,
65163,Earina alba,Earina alba Colenso,,unknown,synonym,False,23590,0,
65164,Earina suaveolens,Earina suaveolens Lindl.,,unknown,synonym,False,23590,0,
65165,Epidendrum autumnale,Epidendrum autumnale G. Forst.,,unknown,synonym,False,23590,0,
65166,Malaxis autumnalis,Malaxis autumnalis (G. Forst.) Spreng.,,unknown,synonym,False,23590,0,
65167,Earina crassicaulis,Earina crassicaulis Kraenzl.,,unknown,synonym,False,23591,0,
65168,Earina quadrilobata,Earina quadrilobata Colenso,,unknown,synonym,False,23593,0,
65169,Epidendrum mucronatum,Epidendrum mucronatum (Lindl.) Banks & Sol. ex Hook.f.,,unknown,synonym,False,23593,0,
65170,Agrostophyllum drakeanum,Agrostophyllum drakeanum Kraenzl.,,unknown,synonym,False,23596,0,
65171,Earina brousmichei,Earina brousmichei Kraenzl.,,unknown,synonym,False,23596,0,
65172,Earina laxior,Earina laxior Rchb.f.,,unknown,synonym,False,23596,0,
65173,Earina plana,Earina plana Rchb.f.,,unknown,synonym,False,23596,0,
65174,Earina samoensiana,Earina samoensiana F. Muell. & Kraenzl.,,unknown,synonym,False,23596,0,
65175,Epidendrum graminifolium,Epidendrum graminifolium Pav. ex Lindl.,,unknown,synonym,False,23600,0,
65176,Hexisea tenuissima,Hexisea tenuissima H. Wendl. & Kraenzl.,,unknown,synonym,False,23600,0,
65177,Nemaconia graminifolia,Nemaconia graminifolia Knowles & Westc.,,unknown,synonym,False,23600,0,
65178,Ponera graminifolia,Ponera graminifolia (Knowles & Westc.) Lindl.,,unknown,synonym,False,23600,0,
65179,Ponera subquadrilabia,Ponera subquadrilabia Correll,,unknown,synonym,False,23600,0,
65180,Pseudoponera tenuissima,Pseudoponera tenuissima (H. Wendl. & Kraenzl.) Brieger,,unknown,synonym,False,23600,0,
65181,Ponera australis,Ponera australis Cogn.,,unknown,synonym,False,23602,0,
65182,Ponera dressleriana,Ponera dressleriana Soto Arenas,,unknown,synonym,False,23603,0,
65183,Ponera glomerata,Ponera glomerata Correll,,unknown,synonym,False,23604,0,
65184,Ponera longipetala,Ponera longipetala Correll,,unknown,synonym,False,23605,0,
65185,Ponera pellita,Ponera pellita Rchb.f.,,unknown,synonym,False,23606,0,
65186,Ponera gearensis,Ponera gearensis Barb. Rodr.,,unknown,synonym,False,23607,0,
65187,Ponera macroglossa,Ponera macroglossa Rchb.f.,,unknown,synonym,False,23607,0,
65188,Ponera striata,Ponera striata Lindl.,,unknown,synonym,False,23607,0,
65189,Scaphyglottis macroglossa,Scaphyglottis macroglossa (Rchb.f.) Schltr.,,unknown,synonym,False,23607,0,
65190,Sobralia polyphylla,Sobralia polyphylla Kraenzl.,,unknown,synonym,False,23607,0,
65191,Ponera nicaraguensis,Ponera nicaraguensis (Hawkes) Brieger,,unknown,synonym,False,23610,0,
65192,Dendrobium bracteatum,Dendrobium bracteatum Lex.,,unknown,synonym,False,23615,0,
65193,Isochilus crassiflorus,Isochilus crassiflorus A. Rich. & Galeotti,,unknown,synonym,False,23616,0,
65194,Coilostylis obtusifolia,Coilostylis obtusifolia Raf.,,unknown,synonym,False,23621,0,
